id,country,replied_to_tweet_id,replied_to_user_id,reply_text,tweet_text,tweet_lang,text_en,mentions,tweet_date,tweet_emoticons,hashtags,tweet_urls,text_es,text_hi,verified,sa
1466589498951671811,USA,1466578686031929354,939091,"A -degree turn from what TFG espoused to. Lest we forget: ""He's not a war hero. He was a war hero because he was captured. I like people who weren't captured."" And TFG obviously didn't think highly of the war heroes who died, calling them ""losers"" and ""suckers."" Grotesque.","A -degree turn from what TFG espoused to. Lest we forget: ""He's not a war hero. He was a war hero because he was captured. I like people who weren't captured."" And TFG obviously didn't think highly of the war heroes who died, calling them ""losers"" and ""suckers."" Grotesque.",en,"A -degree turn from what TFG espoused to. Lest we forget: ""He's not a war hero. He was a war hero because he was captured. I like people who weren't captured."" And TFG obviously didn't think highly of the war heroes who died, calling them ""losers"" and ""suckers."" Grotesque.",['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,-0.178
1466588908251017217,USA,1466466951069327360,939091,Wrong..,Wrong..,en,Wrong..,['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,-0.5
1466588384269197314,USA,1466511999458693124,939091,That's a good policy,That's a good policy,en,That's a good policy,['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.7
1466587216638058499,USA,1466466951069327360,939091,"mr. BidenPlease help my to obtainment on passport aAmerican Im from the Iraq my age year and Graduate in Seines Biology and don't have any working in a Iraq also have many problem with my famile and some persons working chantage, Please help my toobtainment living peace","mr. BidenPlease help my to obtainment on passport aAmerican Im from the Iraq my age year and Graduate in Seines Biology and don't have any working in a Iraq also have many problem with my famile and some persons working chantage, Please help my toobtainment living peace",en,"mr. BidenPlease help my to obtainment on passport aAmerican Im from the Iraq my age year and Graduate in Seines Biology and don't have any working in a Iraq also have many problem with my famile and some persons working chantage, Please help my toobtainment living peace",['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.5
1466587137613119489,USA,1466578686031929354,939091,Thank you also for your courage and obligation.,Thank you also for your courage and obligation.,en,Thank you also for your courage and obligation.,['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.0
1466587107271528450,USA,1466511999458693124,939091,"mr. BidenPlease help my to obtainment on passport aAmerican Im from the Iraq my age year and Graduate in Seines Biology and don't have any working in a Iraq also have many problem with my famile and some persons working chantage, Please help my toobtainment living peace","mr. BidenPlease help my to obtainment on passport aAmerican Im from the Iraq my age year and Graduate in Seines Biology and don't have any working in a Iraq also have many problem with my famile and some persons working chantage, Please help my toobtainment living peace",en,"mr. BidenPlease help my to obtainment on passport aAmerican Im from the Iraq my age year and Graduate in Seines Biology and don't have any working in a Iraq also have many problem with my famile and some persons working chantage, Please help my toobtainment living peace",['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.5
1466586938803048448,USA,1466466951069327360,939091,Reparations for Black people! We will never forget!,Reparations for Black people! We will never forget!,en,Reparations for Black people! We will never forget!,"['JoeBiden', 'POTUS', 'VP', 'SpeakerPelosi']",2021-12-03T02:00:00Z,,['BlackLivesMatter'],,,,,-0.26041666666666663
1466586707994853381,USA,1466511999458693124,939091,". , on a scale of to ,how much do you really care about that includes a ? I ask cause you sent a bill to congress you never fought for",". , on a scale of to ,how much do you really care about that includes a ? I ask cause you sent a bill to congress you never fought for",en,". , on a scale of to ,how much do you really care about that includes a ? I ask cause you sent a bill to congress you never fought for","['JoeBiden', 'JoeBiden']",2021-12-03T02:00:00Z,,"['immigrationreform', 'pathwaytocitizenship']",,,,,0.2
1466585770534256643,USA,1466418132889837574,939091,Bills being higher is the fault of this fraudulent administration.,Bills being higher is the fault of this fraudulent administration.,en,Bills being higher is the fault of this fraudulent administration.,['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.25
1466585479470485505,USA,1466578686031929354,939091,Beautiful tie Mr. President,Beautiful tie Mr. President,en,Beautiful tie Mr. President,['JoeBiden'],2021-12-03T02:00:00Z,['❤️'],,,,,,0.85
1466584896441307138,USA,1466578686031929354,939091,My President!,My President!,en,My President!,['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.0
1466583190747836418,USA,1466578686031929354,939091,"I do not miss the marker guy. Thank you, Mr. President.","I do not miss the marker guy. Thank you, Mr. President.",en,"I do not miss the marker guy. Thank you, Mr. President.",['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.0
1466583084338401290,USA,1466511999458693124,939091,How about you try to deliver for the working people. centsreally?,How about you try to deliver for the working people. centsreally?,en,How about you try to deliver for the working people. centsreally?,['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.0
1466583053682184192,USA,1466578686031929354,939091,.,.,ko,,['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0
1466582983301816321,USA,1466511999458693124,939091,"Israel wants to deceive the people with various shows so that no one will suspect them and they can easily save the terror regime in Vienna. Trust in Israel will only lead to failure, be careful","Israel wants to deceive the people with various shows so that no one will suspect them and they can easily save the terror regime in Vienna. Trust in Israel will only lead to failure, be careful",en,"Israel wants to deceive the people with various shows so that no one will suspect them and they can easily save the terror regime in Vienna. Trust in Israel will only lead to failure, be careful",['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.0361111111111111
1466582907523264512,USA,1466187103226798082,939091,"I really dont know where you get your information from. In ten months the cost of everything has gone up, the border is a mess, the supply chain is stalled, many people dont want to work and lets not forget about inflation. just great isnt it.","I really dont know where you get your information from. In ten months the cost of everything has gone up, the border is a mess, the supply chain is stalled, many people dont want to work and lets not forget about inflation. just great isnt it.",en,"I really dont know where you get your information from. In ten months the cost of everything has gone up, the border is a mess, the supply chain is stalled, many people dont want to work and lets not forget about inflation. just great isnt it.",['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.265
1466582679634079744,USA,1466578686031929354,939091,Worst President Ever.,Worst President Ever.,en,Worst President Ever.,['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,-1.0
1466582185981267969,USA,1466578686031929354,939091,Kudos to you on behalf of the veteran fraternity of the world!,Kudos to you on behalf of the veteran fraternity of the world!,en,Kudos to you on behalf of the veteran fraternity of the world!,['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.0
1466582014627176452,USA,1466578686031929354,939091,"If youre giving illegal immigrants $450K, veterans need at least a cool million.","If youre giving illegal immigrants $450K, veterans need at least a cool million.",en,"If youre giving illegal immigrants $450K, veterans need at least a cool million.",['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,-0.15000000000000002
1466582012987265025,USA,1466466951069327360,939091,"Im sure you meant as long as your union buddies are the blue collar workers doing the work. Maybe us blue collar workers need to start vetting our potential customers, voting records are public knowledge. Have a different price scale based on your party affiliation.","Im sure you meant as long as your union buddies are the blue collar workers doing the work. Maybe us blue collar workers need to start vetting our potential customers, voting records are public knowledge. Have a different price scale based on your party affiliation.",en,"Im sure you meant as long as your union buddies are the blue collar workers doing the work. Maybe us blue collar workers need to start vetting our potential customers, voting records are public knowledge. Have a different price scale based on your party affiliation.",['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.0642857142857143
1466581986634448901,USA,1466578686031929354,939091,after murdering defenseless people in other countries.,after murdering defenseless people in other countries.,en,after murdering defenseless people in other countries.,['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,-0.2625
1466581567661228032,USA,1466578686031929354,939091,Is this the one you signed without reading?,Is this the one you signed without reading?,en,Is this the one you signed without reading?,['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.0
1466581217487114242,USA,1466418132889837574,939091,I'm with you.,I'm with you.,en,I'm with you.,"['JoeBiden', 'Rob42021939']",2021-12-03T02:00:00Z,,,,,,,0.0
1466580850405888004,USA,1466578686031929354,939091,Glad to see the Progressives haven't completely changed you.,Glad to see the Progressives haven't completely changed you.,en,Glad to see the Progressives haven't completely changed you.,['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.3
1466580783619985409,USA,1466578686031929354,939091,ratio,ratio,en,ratio,['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.0
1466580506431016961,USA,1466466951069327360,939091,Where does the people who really built America fit in? African Americans!!,Where does the people who really built America fit in? African Americans!!,en,Where does the people who really built America fit in? African Americans!!,['JoeBiden'],2021-12-03T02:00:00Z,,,,,,,0.20000000000000004
1466580436218482689,USA,1466578686031929354,939091,"Awwwwww I would prefer if u didn't pretend to care about our military and just be honest with everyone. We see how u really react with them, calling them names and abusing them; sending to just die and more. U have been far worse to our military than any POTUS in decades.","Awwwwww I would prefer if u didn't pretend to care about our military and just be honest with everyone. We see how u really react with them, calling them names and abusing them; sending to just die and more. U have been far worse to our military than any POTUS in decades.",en,"Awwwwww I would prefer if u didn't pretend to care about our military and just be honest with everyone. We see how u really react with them, calling them names and abusing them; sending to just die and more. U have been far worse to our military than any POTUS in decades.",['JoeBiden'],2021-12-03T01:00:00Z,,,,,,,0.1142857142857143
1466579940414046214,USA,1466578686031929354,939091,Didn't you cut Trumps defense spending? Didn't you kill the xl pipeline and give purine his gas pipeline Trump blocked? Why,Didn't you cut Trumps defense spending? Didn't you kill the xl pipeline and give purine his gas pipeline Trump blocked? Why,en,Didn't you cut Trumps defense spending? Didn't you kill the xl pipeline and give purine his gas pipeline Trump blocked? Why,['JoeBiden'],2021-12-03T01:00:00Z,,,,,,,0.0
1466579504403419138,USA,1466578686031929354,939091,Need your attention,Need your attention,en,Need your attention,['JoeBiden'],2021-12-03T01:00:00Z,,,,,,,0.0
1466579504063651846,USA,1466466951069327360,939091,Trickle up!,Trickle up!,en,Trickle up!,['JoeBiden'],2021-12-03T01:00:00Z,,,,,,,0.0
1466579477769588738,USA,1465437716624166917,939091,Were those jobs and healthcare for the illegals??? How many more did we get since you were elected million,Were those jobs and healthcare for the illegals??? How many more did we get since you were elected million,en,Were those jobs and healthcare for the illegals??? How many more did we get since you were elected million,['JoeBiden'],2021-12-03T01:00:00Z,,,,,,,0.5
